SMILES;Name;InChI;Formula;MW;LogP;pKd;Structure;Synthesize;Chemical
OCC1C=C(Cl)C(=CC=1[C@H](N(=O)=O)C#CCN)Cl;4/000000174;InChI=1S/C11H10Cl2N2O3/c12-9-4-7(6-16)8(5-10(9)13)11(15(17)18)2-1-3-14/h4-5,11,16H,3,6,14H2/t11-/m1/s1;C11H10N2O3Cl2;288;1.91;4.15;-7.78;19.40;-150
OC(=O)C/C=C/C1=CNC=N[C@H]1C#CCC[NH2+]C;4/000000129;InChI=1S/C13H17N3O2/c1-14-8-3-2-6-12-11(9-15-10-16-12)5-4-7-13(17)18/h4-5,9-10,12,14H,3,7-8H2,1H3,(H,15,16)(H,17,18)/p+1/b5-4+/t12-/m0/s1;C13H18N3O2;248;0.30;3.33;-4.54;20.90;-170
C1=CNC(=N1)/C=C/COC(=O)CNNCC;4/000000018;InChI=1S/C10H16N4O2/c1-2-13-14-8-10(15)16-7-3-4-9-11-5-6-12-9/h3-6,13-14H,2,7-8H2,1H3,(H,11,12)/b4-3+;C10H16N4O2;224;0.98;3.03;0.56;2.22;-20
OC(=O)C/C=C/C1=CNC(=NC1)C=C;4/000000112;InChI=1S/C10H12N2O2/c1-2-9-11-6-8(7-12-9)4-3-5-10(13)14/h2-4,6H,1,5,7H2,(H,11,12)(H,13,14)/b4-3+;C10H12N2O2;192;0.35;3.46;-1.41;2.22;0
SC[C@@H](C1=CN=C(N1)/C=C/COC(=O)C=C)O;4/000000094;InChI=1S/C11H14N2O3S/c1-2-11(15)16-5-3-4-10-12-6-8(13-10)9(14)7-17/h2-4,6,9,14,17H,1,5,7H2,(H,12,13)/b4-3+/t9-/m0/s1;C11H14N2O3S;254;0.77;3.60;-2.08;5.09;-150
OC(=O)C/C=C/C1=CNC(=NC1)C1=CCOC1;4/000000037;InChI=1S/C12H14N2O3/c15-11(16)3-1-2-9-6-13-12(14-7-9)10-4-5-17-8-10/h1-2,4,6H,3,5,7-8H2,(H,13,14)(H,15,16)/b2-1+;C12H14N2O3;234;-0.25;3.58;-2.00;19.60;-160
OC(=O)C/C=C/C1=CNC(=NC1)C1=CC=CO1;4/000000151;InChI=1S/C12H12N2O3/c15-11(16)5-1-3-9-7-13-12(14-8-9)10-4-2-6-17-10/h1-4,6-7H,5,8H2,(H,13,14)(H,15,16)/b3-1+;C12H12N2O3;232;0.48;3.35;-2.29;20.60;-180
OC(=O)C/C=C/C1=CNC(=NC1)[C@@H](CS)CO;4/000000058;InChI=1S/C11H16N2O3S/c14-6-9(7-17)11-12-4-8(5-13-11)2-1-3-10(15)16/h1-2,4,9,14,17H,3,5-7H2,(H,12,13)(H,15,16)/b2-1+/t9-/m1/s1;C11H16N2O3S;256;-0.28;3.55;-2.82;19.20;-190
SC1=C(Cl)C(Cl)=CC(=C1)[C@@H](C1=CON=C1)N;4/000000206;InChI=1S/C10H8Cl2N2OS/c11-7-1-5(2-8(16)9(7)12)10(13)6-3-14-15-4-6/h1-4,10,16H,13H2/t10-/m0/s1;C10H8N2OSCl2;274;2.98;3.06;-5.29;17.70;-160
OC(=O)C/C=C/C1=CNC=N[C@H]1CCCCCN;4/000000098;InChI=1S/C13H21N3O2/c14-8-3-1-2-6-12-11(9-15-10-16-12)5-4-7-13(17)18/h4-5,9-10,12H,1-3,6-8,14H2,(H,15,16)(H,17,18)/b5-4+/t12-/m0/s1;C13H21N3O2;251;0.69;3.58;-4.68;3.58;-190
OC(=O)C/C=C/C1=CNC(=NC1)C1=CC=CO1;4/000000013;InChI=1S/C12H12N2O3/c15-11(16)5-1-3-9-7-13-12(14-8-9)10-4-2-6-17-10/h1-4,6-7H,5,8H2,(H,13,14)(H,15,16)/b3-1+;C12H12N2O3;232;0.48;3.61;-1.83;20.60;-160
OC(=O)C/C=C/C1=CNC(=NC1)C1=CCON1;4/000000134;InChI=1S/C11H13N3O3/c15-10(16)3-1-2-8-6-12-11(13-7-8)9-4-5-17-14-9/h1-2,4,6,14H,3,5,7H2,(H,12,13)(H,15,16)/b2-1+;C11H13N3O3;235;0.36;3.74;-1.29;20.40;-160
OC(=O)C/C=C/C1=CNC(=NC1)C1=CC=CO1;4/000000015;InChI=1S/C12H12N2O3/c15-11(16)5-1-3-9-7-13-12(14-8-9)10-4-2-6-17-10/h1-4,6-7H,5,8H2,(H,13,14)(H,15,16)/b3-1+;C12H12N2O3;232;0.48;3.55;-2.15;20.60;-180
OC(=O)C/C=C/C1=CNC(=NC1)CF;4/000000026;InChI=1S/C9H11FN2O2/c10-4-8-11-5-7(6-12-8)2-1-3-9(13)14/h1-2,5H,3-4,6H2,(H,11,12)(H,13,14)/b2-1+;C9H11N2O2F;198;0.16;3.39;-0.09;2.22;0
OC(=O)C/C=C/C1=CNC(=NC1)C1=CC=CO1;4/000000017;InChI=1S/C12H12N2O3/c15-11(16)5-1-3-9-7-13-12(14-8-9)10-4-2-6-17-10/h1-4,6-7H,5,8H2,(H,13,14)(H,15,16)/b3-1+;C12H12N2O3;232;0.48;3.63;-1.73;20.60;-160
SCC1=NC=C(O1)C1=CC=C(C(=C1S)Cl)Cl;4/000000202;InChI=1S/C10H7Cl2NOS2/c11-6-2-1-5(10(16)9(6)12)7-3-13-8(4-15)14-7/h1-3,15-16H,4H2;C10H7NOS2Cl2;291;3.81;3.01;-6.46;2.22;-138
OC(=O)C/C=C/C1=CNC(=NC1)CF;4/000000108;InChI=1S/C9H11FN2O2/c10-4-8-11-5-7(6-12-8)2-1-3-9(13)14/h1-2,5H,3-4,6H2,(H,11,12)(H,13,14)/b2-1+;C9H11N2O2F;198;0.16;3.39;-0.88;2.22;0
OC(=O)C/C=C/C1=CNC(=NC1)C=C;4/000000077;InChI=1S/C10H12N2O2/c1-2-9-11-6-8(7-12-9)4-3-5-10(13)14/h2-4,6H,1,5,7H2,(H,11,12)(H,13,14)/b4-3+;C10H12N2O2;192;0.35;3.49;-1.20;2.22;0
SCC/C=C/C1=NC(=CN1)C1=CSN=N1;4/000000050;InChI=1S/C9H10N4S2/c14-4-2-1-3-9-10-5-7(11-9)8-6-15-13-12-8/h1,3,5-6,14H,2,4H2,(H,10,11)/b3-1+;C9H10N4S2;238;3.35;3.19;-0.16;23.20;-120
OC(=O)C/C=C/C1=CNC(=NC1)C(F)F;4/000000008;InChI=1S/C9H10F2N2O2/c10-8(11)9-12-4-6(5-13-9)2-1-3-7(14)15/h1-2,4,8H,3,5H2,(H,12,13)(H,14,15)/b2-1+;C9H10N2O2F2;216;0.30;3.47;-1.59;3.72;-150
OC(=O)C/C=C/C1=CNC=N[C@H]1CCCCCN;4/000000097;InChI=1S/C13H21N3O2/c14-8-3-1-2-6-12-11(9-15-10-16-12)5-4-7-13(17)18/h4-5,9-10,12H,1-3,6-8,14H2,(H,15,16)(H,17,18)/b5-4+/t12-/m0/s1;C13H21N3O2;251;0.69;3.51;-5.21;3.58;-190
OC(=O)C/C=C/C1=CNC(=NC1)CF;4/000000028;InChI=1S/C9H11FN2O2/c10-4-8-11-5-7(6-12-8)2-1-3-9(13)14/h1-2,5H,3-4,6H2,(H,11,12)(H,13,14)/b2-1+;C9H11N2O2F;198;0.16;3.37;-0.88;2.22;0
OC(=O)C/C=C/C1=CNC(=NC1)C1=CCOC1;4/000000044;InChI=1S/C12H14N2O3/c15-11(16)3-1-2-9-6-13-12(14-7-9)10-4-5-17-8-10/h1-2,4,6H,3,5,7-8H2,(H,13,14)(H,15,16)/b2-1+;C12H14N2O3;234;-0.25;3.63;-1.74;19.60;-180
OC(=O)C/C=C/C1=CNC(=NC1)C1=CCC=C1;4/000000072;InChI=1S/C13H14N2O2/c16-12(17)7-3-4-10-8-14-13(15-9-10)11-5-1-2-6-11/h1,3-6,8H,2,7,9H2,(H,14,15)(H,16,17)/b4-3+;C13H14N2O2;230;0.69;3.77;-1.97;20.00;-180
OC(=O)C/C=C/C1=CNC(=NC1)C1=CC=CO1;4/000000148;InChI=1S/C12H12N2O3/c15-11(16)5-1-3-9-7-13-12(14-8-9)10-4-2-6-17-10/h1-4,6-7H,5,8H2,(H,13,14)(H,15,16)/b3-1+;C12H12N2O3;232;0.48;3.34;-1.73;20.60;-180
OC(=O)C/C=C/C1=CNC(=NC1)[C@@H](CS)CO;4/000000057;InChI=1S/C11H16N2O3S/c14-6-9(7-17)11-12-4-8(5-13-11)2-1-3-10(15)16/h1-2,4,9,14,17H,3,5-7H2,(H,12,13)(H,15,16)/b2-1+/t9-/m1/s1;C11H16N2O3S;256;-0.28;3.81;-2.70;19.20;-190
SCC/C=C/C1=NC(=CN1)C1=CSN=N1;4/000000049;InChI=1S/C9H10N4S2/c14-4-2-1-3-9-10-5-7(11-9)8-6-15-13-12-8/h1,3,5-6,14H,2,4H2,(H,10,11)/b3-1+;C9H10N4S2;238;3.35;3.14;-0.99;23.20;-140
OC(=O)C/C=C/C1=CNC(=NC1)C=C;4/000000074;InChI=1S/C10H12N2O2/c1-2-9-11-6-8(7-12-9)4-3-5-10(13)14/h2-4,6H,1,5,7H2,(H,11,12)(H,13,14)/b4-3+;C10H12N2O2;192;0.35;3.46;-1.41;2.22;0
OCC1C=C(Cl)C(=CC=1[C@H](N(=O)=O)C#CCN)Cl;4/000000169;InChI=1S/C11H10Cl2N2O3/c12-9-4-7(6-16)8(5-10(9)13)11(15(17)18)2-1-3-14/h4-5,11,16H,3,6,14H2/t11-/m1/s1;C11H10N2O3Cl2;288;1.91;3.73;-7.38;19.40;-171
OC(=O)C/C=C/C1=CNC(=NC1)C=C;4/000000079;InChI=1S/C10H12N2O2/c1-2-9-11-6-8(7-12-9)4-3-5-10(13)14/h2-4,6H,1,5,7H2,(H,11,12)(H,13,14)/b4-3+;C10H12N2O2;192;0.35;3.50;-1.15;2.22;-20
OC(=O)C/C=C/C1=CNC(=NC1)CF;4/000000022;InChI=1S/C9H11FN2O2/c10-4-8-11-5-7(6-12-8)2-1-3-9(13)14/h1-2,5H,3-4,6H2,(H,11,12)(H,13,14)/b2-1+;C9H11N2O2F;198;0.16;3.33;-1.60;2.22;-20
SC1N=CC(=CC=1)[C@@](CS)(CO)C1=CNC=N1;4/000000105;InChI=1S/C11H13N3OS2/c15-5-11(6-16,9-4-12-7-14-9)8-1-2-10(17)13-3-8/h1-4,7,15-16H,5-6H2,(H,12,14)(H,13,17)/t11-/m0/s1;C11H13N3OS2;267;1.30;3.09;-6.18;17.70;-150
SC[C@@H](C1=CN=C(N1)/C=C/COC(=O)C=C)O;4/000000095;InChI=1S/C11H14N2O3S/c1-2-11(15)16-5-3-4-10-12-6-8(13-10)9(14)7-17/h2-4,6,9,14,17H,1,5,7H2,(H,12,13)/b4-3+/t9-/m0/s1;C11H14N2O3S;254;0.77;3.51;-2.99;5.09;-150
OC(=O)C/C=C/C1=CNC(=NC1)C1=CCON1;4/000000133;InChI=1S/C11H13N3O3/c15-10(16)3-1-2-8-6-12-11(13-7-8)9-4-5-17-14-9/h1-2,4,6,14H,3,5,7H2,(H,12,13)(H,15,16)/b2-1+;C11H13N3O3;235;0.36;4.07;-2.20;20.40;-160
OC(=O)C/C=C/C1=CNC(=NC1)CF;4/000000107;InChI=1S/C9H11FN2O2/c10-4-8-11-5-7(6-12-8)2-1-3-9(13)14/h1-2,5H,3-4,6H2,(H,11,12)(H,13,14)/b2-1+;C9H11N2O2F;198;0.16;3.39;-0.09;2.22;0
SC[C@@H](C1=CN=C(N1)/C=C/COC(=O)CC)O;4/000000087;InChI=1S/C11H16N2O3S/c1-2-11(15)16-5-3-4-10-12-6-8(13-10)9(14)7-17/h3-4,6,9,14,17H,2,5,7H2,1H3,(H,12,13)/b4-3+/t9-/m0/s1;C11H16N2O3S;256;0.73;3.60;-0.10;5.09;-170
OC(=O)C/C=C/C1=CNC(=NC1)C1=NOC=N1;4/000000084;InChI=1S/C10H10N4O3/c15-8(16)3-1-2-7-4-11-9(12-5-7)10-13-6-17-14-10/h1-2,4,6H,3,5H2,(H,11,12)(H,15,16)/b2-1+;C10H10N4O3;234;-0.04;3.59;-1.81;23.40;-160
NNC[C@H](C1=CC=C(C(=C1)Cl)Cl)C=C;4/000000024;InChI=1S/C10H12Cl2N2/c1-2-7(6-14-13)8-3-4-9(11)10(12)5-8/h2-5,7,14H,1,6,13H2/t7-/m1/s1;C10H12N2Cl2;230;2.72;3.16;-6.04;3.72;-150
OC(=O)C/C=C/C1=CNC(=NC1)CCSCC;4/000000082;InChI=1S/C12H18N2O2S/c1-2-17-7-6-11-13-8-10(9-14-11)4-3-5-12(15)16/h3-4,8H,2,5-7,9H2,1H3,(H,13,14)(H,15,16)/b4-3+;C12H18N2O2S;254;1.28;3.57;-3.95;3.58;-80
SCC/C=C/C1=NC(=CN1)C1=CSN=N1;4/000000045;InChI=1S/C9H10N4S2/c14-4-2-1-3-9-10-5-7(11-9)8-6-15-13-12-8/h1,3,5-6,14H,2,4H2,(H,10,11)/b3-1+;C9H10N4S2;238;3.35;3.20;-0.19;23.20;-100
OC(=O)C/C=C/C1=CNC(=NC1)C1=CCON1;4/000000135;InChI=1S/C11H13N3O3/c15-10(16)3-1-2-8-6-12-11(13-7-8)9-4-5-17-14-9/h1-2,4,6,14H,3,5,7H2,(H,12,13)(H,15,16)/b2-1+;C11H13N3O3;235;0.36;3.73;-2.02;20.40;-160
OC(=O)C/C=C/C1=CNC(=NC1)C1=NOC=N1;4/000000083;InChI=1S/C10H10N4O3/c15-8(16)3-1-2-7-4-11-9(12-5-7)10-13-6-17-14-10/h1-2,4,6H,3,5H2,(H,11,12)(H,15,16)/b2-1+;C10H10N4O3;234;-0.04;3.59;-1.57;23.40;-180
OC(=O)C/C=C/C1=CNC(=NC1)C1=CCON1;4/000000138;InChI=1S/C11H13N3O3/c15-10(16)3-1-2-8-6-12-11(13-7-8)9-4-5-17-14-9/h1-2,4,6,14H,3,5,7H2,(H,12,13)(H,15,16)/b2-1+;C11H13N3O3;235;0.36;3.98;-1.54;20.40;-160
OC(=O)[C@H](/C=C\CC1=CC=C(C(=C1)Cl)Cl)O;4/000000177;InChI=1S/C11H10Cl2O3/c12-8-5-4-7(6-9(8)13)2-1-3-10(14)11(15)16/h1,3-6,10,14H,2H2,(H,15,16)/b3-1-/t10-/m0/s1;C11H10O3Cl2;260;2.45;3.04;-4.28;2.22;-163
NN[C@H](CC1=CC=CC2=C1C=CS2)C=C;4/000000102;InChI=1S/C12H14N2S/c1-2-10(14-13)8-9-4-3-5-12-11(9)6-7-15-12/h2-7,10,14H,1,8,13H2/t10-/m0/s1;C12H14N2S;218;2.57;3.02;-8.23;2.35;-190
OC(=O)C/C=C/C1=CNC(=NC1)C=C;4/000000109;InChI=1S/C10H12N2O2/c1-2-9-11-6-8(7-12-9)4-3-5-10(13)14/h2-4,6H,1,5,7H2,(H,11,12)(H,13,14)/b4-3+;C10H12N2O2;192;0.35;3.49;-1.20;2.22;0
C=CC1=NC=C(N1)[C@@]([NH3+])(C1=NNC=C1)C#CC;4/000000035;InChI=1S/C12H13N5/c1-3-6-12(13,9-5-7-15-17-9)10-8-14-11(4-2)16-10/h4-5,7-8H,2,13H2,1H3,(H,14,16)(H,15,17)/p+1/t12-/m0/s1;C12H14N5;228;0.80;3.15;-4.19;23.60;-190
SC[C@H](CC)N(S(=O)(=O)O)C1=CC=C(C(=C1)Cl)Cl;4/000000025;InChI=1S/C10H13Cl2NO3S2/c1-2-7(6-17)13(18(14,15)16)8-3-4-9(11)10(12)5-8/h3-5,7,17H,2,6H2,1H3,(H,14,15,16)/t7-/m0/s1;C10H13NO3S2Cl2;329;3.56;3.36;-7.49;18.80;-170
SC1=C(Cl)C(Cl)=CC(=C1)CNCCON;4/000000194;InChI=1S/C9H12Cl2N2OS/c10-7-3-6(4-8(15)9(7)11)5-13-1-2-14-12/h3-4,13,15H,1-2,5,12H2;C9H12N2OSCl2;266;1.94;3.21;-5.24;3.58;0
OC(=O)C/C=C/C1=CNC(=NC1)CF;4/000000021;InChI=1S/C9H11FN2O2/c10-4-8-11-5-7(6-12-8)2-1-3-9(13)14/h1-2,5H,3-4,6H2,(H,11,12)(H,13,14)/b2-1+;C9H11N2O2F;198;0.16;3.35;-1.27;2.22;0
OC(=O)C/C=C/C1=CNC=N[C@H]1C#CCN(=O)=O;4/000000158;InChI=1S/C11H11N3O4/c15-11(16)5-1-3-9-7-12-8-13-10(9)4-2-6-14(17)18/h1,3,7-8,10H,5-6H2,(H,12,13)(H,15,16)/b3-1+/t10-/m0/s1;C11H11N3O4;249;0.15;3.80;-5.22;23.50;-170
OC(=O)C/C=C/C1=CNC=N[C@H]1C#CC;4/000000063;InChI=1S/C11H12N2O2/c1-2-4-10-9(7-12-8-13-10)5-3-6-11(14)15/h3,5,7-8,10H,6H2,1H3,(H,12,13)(H,14,15)/b5-3+/t10-/m0/s1;C11H12N2O2;204;0.86;3.62;-3.07;3.72;-170
SC1N=CC(=CC=1)C1=NNC(=C1)C(=O)OCBr;4/000000180;InChI=1S/C10H8BrN3O2S/c11-5-16-10(15)8-3-7(13-14-8)6-1-2-9(17)12-4-6/h1-4H,5H2,(H,12,17)(H,13,14);C10H8N3O2SBr;314;2.56;3.27;-6.10;19.40;-160
OC(=O)C/C=C/C1=CNC=N[C@H]1C#CCC[NH2+]C;4/000000130;InChI=1S/C13H17N3O2/c1-14-8-3-2-6-12-11(9-15-10-16-12)5-4-7-13(17)18/h4-5,9-10,12,14H,3,7-8H2,1H3,(H,15,16)(H,17,18)/p+1/b5-4+/t12-/m0/s1;C13H18N3O2;248;0.30;3.35;-4.30;20.90;-170
OC(=O)C/C=C/C1=CNC=N[C@H]1C#CCNNC;4/000000143;InChI=1S/C12H16N4O2/c1-13-16-7-3-5-11-10(8-14-9-15-11)4-2-6-12(17)18/h2,4,8-9,11,13,16H,6-7H2,1H3,(H,14,15)(H,17,18)/b4-2+/t11-/m0/s1;C12H16N4O2;248;0.90;3.55;-6.20;21.70;-190
OC(=O)C/C=C/C1=CNC(=NC1)C(F)F;4/000000006;InChI=1S/C9H10F2N2O2/c10-8(11)9-12-4-6(5-13-9)2-1-3-7(14)15/h1-2,4,8H,3,5H2,(H,12,13)(H,14,15)/b2-1+;C9H10N2O2F2;216;0.30;3.54;-1.10;3.72;-170
OC(=O)C/C=C/C1=CNC(=NC1)C1=C(Br)C=NN1;4/000000004;InChI=1S/C11H11BrN4O2/c12-8-6-15-16-10(8)11-13-4-7(5-14-11)2-1-3-9(17)18/h1-2,4,6H,3,5H2,(H,13,14)(H,15,16)(H,17,18)/b2-1+;C11H11N4O2Br;311;1.27;3.90;-2.53;23.90;-180
OC(=O)C/C=C/C1=CNC(=NC1)C1=CC=CO1;4/000000149;InChI=1S/C12H12N2O3/c15-11(16)5-1-3-9-7-13-12(14-8-9)10-4-2-6-17-10/h1-4,6-7H,5,8H2,(H,13,14)(H,15,16)/b3-1+;C12H12N2O3;232;0.48;3.34;-2.06;20.60;-160
OC(=O)C/C=C/C1=CNC(=NC1)C1=CCC=C1;4/000000070;InChI=1S/C13H14N2O2/c16-12(17)7-3-4-10-8-14-13(15-9-10)11-5-1-2-6-11/h1,3-6,8H,2,7,9H2,(H,14,15)(H,16,17)/b4-3+;C13H14N2O2;230;0.69;3.77;-2.23;20.00;-180
SC1N=CC(=CC=1)C1=NNC(=C1)C(=O)OCBr;4/000000181;InChI=1S/C10H8BrN3O2S/c11-5-16-10(15)8-3-7(13-14-8)6-1-2-9(17)12-4-6/h1-4H,5H2,(H,12,17)(H,13,14);C10H8N3O2SBr;314;2.56;3.34;-5.22;19.40;-160
OC(=O)C/C=C/C1=CNC(=NC1)C1=CCC=C1;4/000000066;InChI=1S/C13H14N2O2/c16-12(17)7-3-4-10-8-14-13(15-9-10)11-5-1-2-6-11/h1,3-6,8H,2,7,9H2,(H,14,15)(H,16,17)/b4-3+;C13H14N2O2;230;0.69;3.80;-2.14;20.00;-160
OC(=O)C/C=C/C1=CNC(=NC1)C1=CCC=C1;4/000000071;InChI=1S/C13H14N2O2/c16-12(17)7-3-4-10-8-14-13(15-9-10)11-5-1-2-6-11/h1,3-6,8H,2,7,9H2,(H,14,15)(H,16,17)/b4-3+;C13H14N2O2;230;0.69;3.73;-2.36;20.00;-160
OC(=O)C/C=C/C1=CNC=N[C@H]1C#CCC[NH2+]C;4/000000128;InChI=1S/C13H17N3O2/c1-14-8-3-2-6-12-11(9-15-10-16-12)5-4-7-13(17)18/h4-5,9-10,12,14H,3,7-8H2,1H3,(H,15,16)(H,17,18)/p+1/b5-4+/t12-/m0/s1;C13H18N3O2;248;0.30;3.35;-3.78;20.90;-170
OCC1C=C(Cl)C(=CC=1[C@H](N(=O)=O)C#CCN)Cl;4/000000173;InChI=1S/C11H10Cl2N2O3/c12-9-4-7(6-16)8(5-10(9)13)11(15(17)18)2-1-3-14/h4-5,11,16H,3,6,14H2/t11-/m1/s1;C11H10N2O3Cl2;288;1.91;3.67;-7.99;19.40;-151
SC1N=CC(=CC=1)[C@@](CS)(CO)C1=C(NC=N1)C[NH3+];4/000000184;InChI=1S/C12H16N4OS2/c13-3-9-11(16-7-15-9)12(5-17,6-18)8-1-2-10(19)14-4-8/h1-2,4,7,17-18H,3,5-6,13H2,(H,14,19)(H,15,16)/p+1/t12-/m0/s1;C12H17N4OS2;297;0.43;3.44;-3.15;19.70;-150
OC(=O)C/C=C/C1=CNC(=NC1)CF;4/000000027;InChI=1S/C9H11FN2O2/c10-4-8-11-5-7(6-12-8)2-1-3-9(13)14/h1-2,5H,3-4,6H2,(H,11,12)(H,13,14)/b2-1+;C9H11N2O2F;198;0.16;3.39;-0.88;2.22;0
SC1C(=CC=C(C=1Cl)Cl)C(=O)NC[C@@H](CN)CS;4/000000205;InChI=1S/C11H14Cl2N2OS2/c12-8-2-1-7(10(18)9(8)13)11(16)15-4-6(3-14)5-17/h1-2,6,17-18H,3-5,14H2,(H,15,16)/t6-/m1/s1;C11H14N2OS2Cl2;324;3.18;3.24;-7.61;3.85;-170
OC(=O)C/C=C/C1=CNC(=NC1)C(F)F;4/000000009;InChI=1S/C9H10F2N2O2/c10-8(11)9-12-4-6(5-13-9)2-1-3-7(14)15/h1-2,4,8H,3,5H2,(H,12,13)(H,14,15)/b2-1+;C9H10N2O2F2;216;0.30;3.55;-0.26;3.72;-170
C#CCCCC1=NCC(=CN1)/C=C/CC(=O)O;4/000000160;InChI=1S/C13H16N2O2/c1-2-3-4-7-12-14-9-11(10-15-12)6-5-8-13(16)17/h1,5-6,9H,3-4,7-8,10H2,(H,14,15)(H,16,17)/b6-5+;C13H16N2O2;232;0.67;3.26;-2.65;3.58;-20
SC1=C(Cl)C(Cl)=CC(=C1)CNCS(=O)(=O)CC;4/000000197;InChI=1S/C10H13Cl2NO2S2/c1-2-17(14,15)6-13-5-7-3-8(11)10(12)9(16)4-7/h3-4,13,16H,2,5-6H2,1H3;C10H13NO2S2Cl2;313;2.97;3.08;-5.96;3.58;-56
OC(=O)C/C=C/C1=CNC(=NC1)C1=CCON1;4/000000136;InChI=1S/C11H13N3O3/c15-10(16)3-1-2-8-6-12-11(13-7-8)9-4-5-17-14-9/h1-2,4,6,14H,3,5,7H2,(H,12,13)(H,15,16)/b2-1+;C11H13N3O3;235;0.36;3.66;-2.23;20.40;-160
OC[C@H](CNN)C1C=CC=C2C=1COC2=O;4/000000182;InChI=1S/C11H14N2O3/c12-13-4-7(5-14)8-2-1-3-9-10(8)6-16-11(9)15/h1-3,7,13-14H,4-6,12H2/t7-/m0/s1;C11H14N2O3;222;-0.14;3.20;-6.27;13.20;-190
OC(=O)C/C=C/C1=CNC=N[C@H]1C#CCNNC;4/000000142;InChI=1S/C12H16N4O2/c1-13-16-7-3-5-11-10(8-14-9-15-11)4-2-6-12(17)18/h2,4,8-9,11,13,16H,6-7H2,1H3,(H,14,15)(H,17,18)/b4-2+/t11-/m0/s1;C12H16N4O2;248;0.90;3.59;-4.48;21.70;-170
SC[C@](C1=CN=C(N1)/C=C/COC(=O)CC)(C1=NN=CS1)O;4/000000140;InChI=1S/C13H16N4O3S2/c1-2-11(18)20-5-3-4-10-14-6-9(16-10)13(19,7-21)12-17-15-8-22-12/h3-4,6,8,19,21H,2,5,7H2,1H3,(H,14,16)/b4-3+/t13-/m0/s1;C13H16N4O3S2;340;1.59;4.15;-2.86;3.58;-190
OC(=O)C/C=C/C1=CNC(=NC1)C=C;4/000000114;InChI=1S/C10H12N2O2/c1-2-9-11-6-8(7-12-9)4-3-5-10(13)14/h2-4,6H,1,5,7H2,(H,11,12)(H,13,14)/b4-3+;C10H12N2O2;192;0.35;3.49;-1.34;2.22;-20
OC(=O)C/C=C/C1=CNC=N[C@H]1CC=C;4/000000124;InChI=1S/C11H14N2O2/c1-2-4-10-9(7-12-8-13-10)5-3-6-11(14)15/h2-3,5,7-8,10H,1,4,6H2,(H,12,13)(H,14,15)/b5-3+/t10-/m0/s1;C11H14N2O2;206;0.81;3.55;-2.15;3.58;-150
OC(=O)C/C=C/C1=CNC(=NC1)C1=C(Br)C=NN1;4/000000003;InChI=1S/C11H11BrN4O2/c12-8-6-15-16-10(8)11-13-4-7(5-14-11)2-1-3-9(17)18/h1-2,4,6H,3,5H2,(H,13,14)(H,15,16)(H,17,18)/b2-1+;C11H11N4O2Br;311;1.27;4.15;-4.02;23.90;-160
SCC1=NC=C(O1)C1=CC=C(C(=C1S)Cl)Cl;4/000000201;InChI=1S/C10H7Cl2NOS2/c11-6-2-1-5(10(16)9(6)12)7-3-13-8(4-15)14-7/h1-3,15-16H,4H2;C10H7NOS2Cl2;291;3.81;3.06;-6.61;2.22;-138
SC[C@@H](C1=CN=C(N1)/C=C/COC(=O)CC)O;4/000000090;InChI=1S/C11H16N2O3S/c1-2-11(15)16-5-3-4-10-12-6-8(13-10)9(14)7-17/h3-4,6,9,14,17H,2,5,7H2,1H3,(H,12,13)/b4-3+/t9-/m0/s1;C11H16N2O3S;256;0.73;3.58;-3.40;5.09;-170
SC[C@](C1=CN=C(N1)/C=C/COC(=O)CC)(C1=NN=CS1)O;4/000000141;InChI=1S/C13H16N4O3S2/c1-2-11(18)20-5-3-4-10-14-6-9(16-10)13(19,7-21)12-17-15-8-22-12/h3-4,6,8,19,21H,2,5,7H2,1H3,(H,14,16)/b4-3+/t13-/m0/s1;C13H16N4O3S2;340;1.59;4.09;-2.31;3.58;-190
OCC1C=C(Cl)C(=CC=1[C@H](N(=O)=O)C#CCN)Cl;4/000000171;InChI=1S/C11H10Cl2N2O3/c12-9-4-7(6-16)8(5-10(9)13)11(15(17)18)2-1-3-14/h4-5,11,16H,3,6,14H2/t11-/m1/s1;C11H10N2O3Cl2;288;1.91;4.14;-7.43;19.40;-150
SC1C=C(Cl)C(=CC=1[C@H](CON)N)Cl;4/000000178;InChI=1S/C8H10Cl2N2OS/c9-5-1-4(7(11)3-13-12)8(14)2-6(5)10/h1-2,7,14H,3,11-12H2/t7-/m0/s1;C8H10N2OSCl2;252;1.65;3.17;-4.49;2.48;-150
OC(=O)C/C=C/C1=CNC(=NC1)C1=CCOC1;4/000000040;InChI=1S/C12H14N2O3/c15-11(16)3-1-2-9-6-13-12(14-7-9)10-4-5-17-8-10/h1-2,4,6H,3,5,7-8H2,(H,13,14)(H,15,16)/b2-1+;C12H14N2O3;234;-0.25;3.63;-1.59;19.60;-160
OC(=O)C/C=C/C1=CNC(=NC1)CF;4/000000023;InChI=1S/C9H11FN2O2/c10-4-8-11-5-7(6-12-8)2-1-3-9(13)14/h1-2,5H,3-4,6H2,(H,11,12)(H,13,14)/b2-1+;C9H11N2O2F;198;0.16;3.39;-0.88;2.22;0
